Config;Sets;SetMisses;Gets;GetMisses;CacheSize;CacheThreads;Frequency;E_ext;E_arm;E_mem;E_g3d;E_kfc;t_user;t_system;t_wall;perc_cpu;size_resident;cycles;instructions_k;instructions_u;LLC-store;LLC-store-misses;LLC-loads;LLC-load-misses;memoryHeaviness;instructions_adj;instructions;IPR;IPC;P_dyn_Rest;P_Rest;P_dyn_g3d;P_dyn_mem;P_dyn_kfc;P_dyn_arm;P_kfc;P_g3d;P_arm;P_mem;rps;EperRequest;uIPC;kIPC;uIPR;kIPR;instructions_u_adj;instructions_k_adj;P_ext;P;E_total;requests
little;200064;0;1799936;1498212;32;2;500;986.4;16.178182;23.373862;8.959621;17.466619;63.65;190.85;242.33621243;104;37212;9635733016;9129467363;6992244123;NA;NA;NA;NA;NA;13521616723.58662;16121711486;8060.855743;0.1330524342552134;0.1518064876791705;3.798118765538883;-2.8345647111627237e-5;0.034217657499279276;0.0506791992390875;0;0.07207597587193174;0.036971861985290504;0.06675924261493997;0.09645220483402436;8252.99685897216;3.2989142e-5;0.057706968784285544;0.07534546547092785;3496.1220615;4564.7336815;4775727226.545103;8745889497.041517;4.070378050845069;0.27225928530618654;65.978284;2000000
little;200064;0;1799936;1498725;32;2;600;892.8;14.7017;21.607554;8.007824;20.043493;57.16;167.29;216.673261103;103;37280;6256028076;13424499104;7044431764;NA;NA;NA;NA;NA;18144181274.450626;20468930868;10234.465434;0.15744852228804923;0.17713794752912548;3.823450225388838;-4.214479052096903e-5;0.037489589783071285;0.0659879851933267;0;0.09250561374286015;0.03695806284188116;0.06785193486800964;0.09972413711781637;9230.488292919816;3.2180285500000005e-5;0.05418628743989541;0.1032622348481538;3522.215882;6712.249552;5062639858.328831;13081541416.121796;4.120489973959406;0.29703974857056736;64.36057100000001;2000000
little;200064;0;1799936;1498184;32;2;700;828;13.713346;20.324903;7.366367;22.472298;51.63;152.53;199.243053404;102;37224;8217737275;9237561966;7021149012;NA;NA;NA;NA;NA;14120975084.514286;16258710978;8129.355489;0.11657485453947139;0.18881809655091875;3.8351303744106313;-2.8444380694638005e-5;0.03977605053933848;0.07993045360405224;0;0.11278836384038694;0.03697176325170749;0.06882722265952129;0.10201059787408356;10037.991116029785;3.1938457e-5;0.050341593861983794;0.0662332606774876;3510.574506;4618.780983;5198781690.406258;8922193394.108028;4.155728322036331;0.3205979476256993;63.876914;2000000
little;200064;0;1799936;1498227;32;2;800;777.6;12.921979;19.389149;6.859829;24.997098;48.54;140.36;185.693821607;101;37208;5708302449;5065093693;7076914407;NA;NA;NA;NA;NA;10149645802.465328;12142008100;6071.00405;0.08173406090549144;0.1956677020121984;3.841979979871911;-5.8596217252016025e-5;0.04218006825238491;0.09419697013147914;0;0.13461459182472715;0.036941611415150115;0.06958755486947708;0.10441461558713;10770.417576050399;3.2084027500000005e-5;0.047638327070848176;0.03409573383464327;3538.4572035;2532.5468465;5378474503.891885;4771171298.573442;4.187538353568395;0.3455583736964844;64.16805500000001;2000000
little;200064;0;1799936;1498503;32;2;900;745.2;12.35574;18.668003;6.490577;27.797785;45.32;131.98;175.652801858;100;37288;7524540411;5133599079;7044303562;NA;NA;NA;NA;NA;10293273325.659252;12177902641;6088.9513205;0.07703266211137971;0.22432279205297956;3.870635069912692;-4.903502744097593e-5;0.04404330762991101;0.1090573879157155;0;0.15825415083598887;0.036951172604961155;0.07034183269099539;0.1062778549646561;11386.097909311038;3.26560525e-5;0.044559516699911386;0.03247314541146832;3522.151781;2566.7995395;5437703379.039878;4855569946.619374;4.242460081009293;0.37182501109660154;65.312105;2000000
little;200064;0;1799936;1498381;32;2;1000;712.8;11.794761;17.95238;6.149992;30.757061;43.47;124.47;166.472876367;100;37352;8697795957;5162840653;7087620227;NA;NA;NA;NA;NA;10464325619.464985;12250460880;6125.23044;0.07358832950656227;0.23507561007183675;3.8813878879315493;-5.7300570221303915e-5;0.04560512235668767;0.12556185699093944;0;0.18475719090835022;0.03694290706218083;0.07085094735792095;0.10783966969143276;12013.969144083709;3.332709699999999e-5;0.042575225356080784;0.03101310415048149;3543.8101135;2581.4203265;5564983805.604715;4899341813.860269;4.281778602951434;0.40039071501988466;66.65419399999999;2000000
little;200064;0;1799936;1499145;32;2;1100;673.2;10.970782;17.121037;5.68343;37.203717;40.07;114.47;153.784884465;100;37276;12354922046;9469863778;7047758859;NA;NA;NA;NA;NA;14867620482.44667;16517622637;8258.8113185;0.09764302019232857;0.26968399248283825;3.915996270342551;-4.319446578304048e-5;0.04909653087597846;0.17150717089316342;0;0.24192050557782363;0.03695701316661909;0.07133849362481946;0.11133107821072355;13005.179325378895;3.5489483e-5;0.04166243991060125;0.05598058028172731;3523.8794295;4734.931889;5641172565.445141;9226447917.00153;4.3775433609225365;0.4615470905799857;70.978966;2000000
little;200064;0;1799936;1500054;32;2;1200;673.2;10.99077;17.120774;5.685534;37.347052;41.25;114.4;153.669643097;100;37344;4983986871;5106121297;7053736529;NA;NA;NA;NA;NA;10511092129.15287;12159857826;6079.928913;0.06594155261103632;0.2715459136893359;3.9178581915490485;-1.7876099702926473e-6;0.04917830985002076;0.16018391129131948;0;0.24303467651334124;0.03699842002243184;0.07152206368477318;0.11141285718476585;13014.932290416991;3.5572064999999995e-5;0.03825162638307333;0.027689926227962996;3526.8682645;2553.0606485;5648204285.257925;4862887843.894945;4.3808262089543595;0.46296801740531207;71.14412999999999;2000000
little;200064;0;1799936;1498588;32;2;1300;662.4;10.784315;16.835682;5.529838;42.136545;39.66;110.84;149.58648594;100;37280;4292573531;9654414755;7093858261;NA;NA;NA;NA;NA;15143316683.967024;16748273016;8374.136508;0.08612600833842822;0.2785985609141508;3.9249108387738634;-3.2710433370060354e-5;0.05031360094352177;0.18517921760485856;0;0.2816868431343538;0.03696749719903207;0.07209417971303672;0.11254814827826685;13370.191748485968;3.764319e-5;0.03647932507159662;0.0496466832668316;3546.9291305;4827.2073775;5725672424.295567;9417644259.671457;4.428207507098552;0.5032966683246894;75.28638;2000000
little;200064;0;1799936;1499709;32;2;1400;662.4;10.726192;16.598193;5.448308;47.78447;38.8;108.29;147.28376717;99;37268;10447923102;5454656707;7064238857;NA;NA;NA;NA;NA;10938645762.423828;12518895564;6259.447782;0.06071319624571224;0.30417628024742127;3.950488558107134;-8.296679232563942e-6;0.05046078439751426;0.21305421439298566;0;0.32443813000006655;0.03699191095316957;0.07282670864617048;0.11269533173225935;13579.228983812798;4.0278581500000004e-5;0.0342596132269825;0.02645358301872974;3532.1194285;2727.3283535;5717114730.430874;5221531031.992953;4.497440639438799;0.5469520813316661;80.557163;2000000
little;200064;0;1799936;1295725;64;1;200;2509.2;40.490428;53.188068;23.492738;21.587566;122.05;511.64;636.896357465;99;69932;7740648348;3813676735;2729465042;NA;NA;NA;NA;NA;-290302001.95337296;6543141777;3271.5708885;0.051367398323985326;0.07555105550102947;3.721863333360742;-1.1392664705198868e-4;0.021276792267982812;0.02054414391548301;0;0.03389494341893189;0.03688628098535014;0.06357459502698617;0.0835113396027279;3140.228353574636;6.93794e-5;0.021427858787447965;0.02993953953653736;1364.732521;1906.8383675;-3095877870.8736773;2805575868.9203043;3.9397304923947383;0.21786715903399612;138.7588;2000000
little;200064;0;1799936;1294820;64;1;300;1789.2;29.645623;39.483927;16.574786;20.586325;85.51;362.48;448.983651128;99;70008;4292649355;5650414346;2645471217;NA;NA;NA;NA;NA;3478611132.5664616;8295885563;4147.9427815;0.06159010869815197;0.10195190675359767;3.7482641846133102;-8.39725793918833e-5;0.02570613135322699;0.03103758357225157;0;0.04585094568205352;0.03691623505301025;0.0660282906193134;0.08794067868797208;4454.505180701609;5.314533050000001e-5;0.01964044206920582;0.041949666628946156;1322.7356085;2825.207173;-1461136866.7781734;4939747999.344635;3.9850003346556595;0.23673615004234927;106.29066100000001;2000000
little;200064;0;1799936;1292802;64;1;400;1447.2;24.279108;32.881312;13.27624;20.597108;69.23;290.28;359.429252752;99;70008;4252247608;4678202272;2681887126;NA;NA;NA;NA;NA;3503669805.700811;7360089398;3680.044699;0.05119289360595209;0.12679806754595502;3.7731103454056676;-6.320292744458472e-5;0.029247466853698105;0.03980968633135287;0;0.057305040817619946;0.036937004704957546;0.067549059555128;0.09148201418844319;5564.377369640432;4.551688400000001e-5;0.018653790039805523;0.03253910356614657;1340.943563;2339.101136;-605615818.0145721;4109285623.715383;4.026383464671817;0.2532731192661487;91.03376800000001;2000000
little;200064;0;1799936;1289908;64;1;500;1249.2;21.05578;29.103843;11.36949;20.783838;60.28;247.19;307.923856076;99;69924;5844302571;3792250949;2685819207;NA;NA;NA;NA;NA;3174266744.2973213;6478070156;3239.035078;0.04207579262323294;0.14321888698772867;3.7895311648474412;-7.715092323358486e-5;0.03228181580412375;0.04609990343883639;0;0.06749668007168062;0.036923056709168546;0.0683798269751569;0.09451636313886884;6495.1122186076145;4.11564755e-5;0.017444697148356714;0.02463109547487622;1342.9096035;1896.1254745;-130592021.72277546;3304858766.020097;4.056847091742316;0.26731592689487493;82.312951;2000000
little;200064;0;1799936;1289725;64;1;600;1112.4;18.813705;26.329719;10.022404;23.512989;52.36;217.26;271.146538376;99;70004;2532220200;2963706107;2686873599;NA;NA;NA;NA;NA;2741370689.2848406;5650579706;2825.289853;0.034732631660131554;0.16609554114233083;3.8124078190020434;-3.715414837833497e-5;0.03487057950072448;0.06019927789090372;0;0.08671690644043717;0.036963053484023796;0.06938574658810859;0.09710512683546957;7376.085315264441;3.9339408500000005e-5;0.016515507414629683;0.01821712424550187;1343.4367995;1481.8530535;206844396.18631744;2534526293.098523;4.102578652350083;0.29017083334803917;78.67881700000001;2000000
little;200064;0;1799936;1286957;64;1;700;1026;17.375095;24.617063;9.137146;26.274226;48.07;197.42;247.365183912;99;70000;7792964264;2419984063;2693932197;NA;NA;NA;NA;NA;2459864219.474702;5113916260;2556.95813;0.029533641483442626;0.18848959279263733;3.83480187065235;-6.232552830403443e-5;0.03728254157279295;0.07335843591424984;0;0.10621634615058455;0.036937882104098096;0.07024066493602099;0.09951708890753803;8085.212188597643;3.8701765e-5;0.015557866738885734;0.01397577474455689;1346.9660985;1209.9920315;431418046.77163935;2028446172.7030623;4.1477138527505915;0.31291198209824167;77.40353;2000000
little;200064;0;1799936;1287264;64;1;800;950.4;16.089025;23.107969;8.388122;28.676468;43.99;180.03;226.931577642;98;69984;5137980563;1629587403;2691766075;NA;NA;NA;NA;NA;1886539462.6426933;4321353478;2160.676739;0.02380317408281335;0.2056788160329699;3.8519910938926825;-3.6986880317856075e-5;0.03959336590725596;0.085948520462777;0;0.126366142156025;0.036963220752084275;0.07089813223517764;0.10182791324200105;8813.229171460378;3.8130792e-5;0.014826969559335877;0.008976204523477475;1345.8830375;814.7937015;616146954.1971087;1270392508.4455845;4.188046502277971;0.33605540838528797;76.261584;2000000
little;200064;0;1799936;1289282;64;1;900;903.6;15.215865;22.128031;7.91104;31.742785;41.28;169.13;214.197255651;97;69988;4351021551;5485301434;2690004318;NA;NA;NA;NA;NA;5877121931.443847;8175305752;4087.652876;0.042407980579257105;0.21275807524889823;3.859070353108611;-6.6774587443946265e-05;0.04107224309423254;0.09899740933242702;0;0.1481941722527004;0.036933433044958185;0.07103669444202314;0.10330679042897763;9337.187789458323;3.84988605e-5;0.013953930817566535;0.02845404976169057;1345.002159;2742.650717;730859081.0418594;5146262850.401987;4.21854144327727;0.35947109016865936;76.997721;2000000
little;200064;0;1799936;1288418;64;1;1000;885.6;14.7017;21.680142;7.677759;35.388491;39.77;162.3;207.827051094;96;69936;5150302427;5635938629;2655007180;NA;NA;NA;NA;NA;6061109741.089118;8290945809;4145.4729045;0.03989348723063973;0.2326433429626138;3.8789556208223264;-5.718717580451699e-5;0.04208364361237126;0.11108322613391677;0;0.17027856005132755;0.036943020456597614;0.0707400693153772;0.10431819094711635;9623.386317960127;3.9724046e-5;0.01277507988504895;0.02711840734559078;1327.50359;2817.9693145;754126722.7579451;5306983018.331173;4.261235461592745;0.3822798407704187;79.448092;2000000
little;200064;0;1799936;1291237;64;1;1100;820.8;13.484536;20.305441;6.938203;42.61126;36.22;142.23;187.829292041;94;69928;9174056094;4567217018;2696124900;NA;NA;NA;NA;NA;5248067545.397984;7263341918;3631.670959;0.035154464117510456;0.2799153727190089;3.9262276505787215;-6.133124838474807e-5;0.04587127992657291;0.15644829875374233;0;0.22686163343840254;0.03693887638401738;0.07179144346163298;0.108105827261318;10647.966450107439;4.166972e-5;0.01304920340022694;0.02210526071728352;1348.06245;2283.608509;978153015.883441;4269914529.514542;4.369925431124092;0.4436977805453709;83.33944;2000000
little;200064;0;1799936;1290864;64;1;1200;824.4;13.546867;20.401962;6.967659;42.772742;36.55;142.92;188.687232327;94;69988;6704504698;4704247539;2657876464;NA;NA;NA;NA;NA;5337644542.880424;7362124003;3681.0620015;0.03251467129053563;0.279288627220756;3.9256009050804686;-7.31781027895409e-5;0.04589127415508872;0.1438351714600835;0;0.22668593668210524;0.03692702952961259;0.07179535590687408;0.10812582148983381;10599.551306862919;4.1844615000000004e-5;0.01173845747811308;0.02077621381242255;1328.938232;2352.1237695;932057468.9584997;4405587073.921924;4.369135048688895;0.44353414360842575;83.68923000000001;2000000
little;200064;0;1799936;1291116;64;1;1300;802.8;13.224429;19.872806;6.710445;48.071403;34.86;135.02;181.473833399;93;69984;8689940345;4361160223;2700360660;NA;NA;NA;NA;NA;5114436049.889826;7061520883;3530.7604414999996;0.02993235464876207;0.29321389850164126;3.939526176361354;-2.272788056383035e-5;0.04727328433323085;0.16838677880210406;0;0.26489440433159933;0.0369774797518383;0.07287237367672685;0.10950783166797594;11020.872610337557;4.3939541500000005e-5;0.011446281090702712;0.018486073558059358;1350.18033;2180.5801115;1040518682.7737801;4073917367.116046;4.423778265789495;0.48425208942814046;87.87908300000001;2000000
little;200064;0;1799936;1293899;64;1;1400;824.4;13.515833;20.031395;6.845627;55.513514;35.37;138.48;184.896943954;93;69932;13469247203;4385107620;2656737841;NA;NA;NA;NA;NA;5058033092.471287;7041845461;3520.9227305;0.0272037466246677;0.2936859472123037;3.9399982250720162;2.3806143093829668e-5;0.04610361430076337;0.18885638481568356;0;0.30024030042276445;0.03702401377549596;0.07309927741889864;0.10833816163550845;10816.8364345577;4.79531845e-5;0.010263392384141772;0.016940354240525927;1328.3689205;2192.55381;965586542.2839832;4092446550.1873035;4.458699978324684;0.5187017532526675;95.906369;2000000
little;200064;0;1799936;1295290;64;2;200;2232;35.935531;47.627459;20.852481;20.642081;138.19;517.03;564.818188102;115;70120;8792672362;8994891391;7381898867;NA;NA;NA;NA;NA;10316693841.233429;16376790258;8188.3951289999995;0.14497399873959554;0.08398977753286108;3.7303020553925736;-8.128143763470874e-5;0.022088974823856154;0.0231956174406745;0;0.03654641694412338;0.03691892619476742;0.06362318310031198;0.08432352215860124;3540.9624585935285;6.2528776e-5;0.06534756690295275;0.07962643183664281;3690.9494335;4497.4456955;2215815578.0043488;8100878263.22908;3.9517141037903776;0.221412048397804;125.057552;2000000
little;200064;0;1799936;1295048;64;2;300;1587.6;25.910234;35.503422;14.638317;19.593763;98.39;341.32;396.36833612;110;70060;11617618184;10126899196;7249722086;NA;NA;NA;NA;NA;13123871664.442078;17376621282;8688.310641;0.14613193250245948;0.11774788548368997;3.7640601633434025;-6.911181558524188e-5;0.027337244265811488;0.03461985748538794;0;0.0494332195951899;0.03693109581681689;0.06536908132882671;0.08957179160055657;5045.811730517502;4.7822868e-5;0.06096788790755103;0.08516404459490844;3624.861043;5063.449598;3624357533.9173465;9499514130.52473;4.005365351684793;0.24130518834139006;95.645736;2000000
little;200064;0;1799936;1295684;64;2;400;1306.8;21.485259;30.311013;11.930469;19.640051;80.25;262.04;323.144306163;105;70056;6722125951;9177638547;7303260851;NA;NA;NA;NA;NA;13013791409.750742;16480899398;8240.449699;0.12750417602659792;0.13971515529232725;3.78602743315204;-8.026575980094736e-5;0.03156569120237015;0.0432826033035669;0;0.06077795778983397;0.036919941872601184;0.06648812493438283;0.09380023853711524;6189.185332546638;4.1683396000000004e-5;0.056501543673464105;0.0710026323531338;3651.6304255;4588.8192735;4347636483.426882;8666154926.32386;4.044013696285973;0.25798626313393325;83.366792;2000000
little;200064;0;1799936;1295185;64;2;500;1152;19.042515;27.332275;10.426372;19.975113;69.39;219.01;282.301880599;101;69976;10322597831;9071966215;7323638258;NA;NA;NA;NA;NA;13366706588.50851;16395604473;8197.8022365;0.11615653737914261;0.16246052492341123;3.808772802783124;-6.679444409150165e-5;0.03458476871800393;0.04936121108447442;0;0.07075798771731866;0.03693341318831063;0.067454439055081;0.09681931605274902;7084.614511799623;3.83881375e-5;0.051885153881797715;0.0642713834973449;3661.819129;4535.9831075;4741577236.354626;8625129352.153885;4.080737958796583;0.2719651560134593;76.776275;2000000
little;200064;0;1799936;1294745;64;2;600;1044;17.357211;25.296129;9.36017;22.975154;61.8;190.79;253.430502145;99;70044;4301728986;13302656642;7304326132;NA;NA;NA;NA;NA;17887854193.68786;20606982774;10303.491387;0.13552027478661413;0.17726589366433432;3.823578171524047;-6.633455565389912e-5;0.037580308359013694;0.06413899646419434;0;0.09065662501372779;0.03693387307674823;0.06848903684872584;0.09981485569375878;7891.7098891896685;3.7494332e-5;0.04803635230814243;0.0874839224784717;3652.163066;6651.328321;4986335830.6384125;12901518363.049446;4.119472562157007;0.29589439063296064;74.988664;2000000
little;200064;0;1799936;1294658;64;2;700;972;16.197118;23.86462;8.630871;25.798722;56.11;174.18;233.540761488;98;70120;10077226647;9066356089;7358161948;NA;NA;NA;NA;NA;13918792191.629772;16424518037;8212.2590185;0.10046895902118533;0.19673706085761733;3.84304933871733;-4.3614080986992265e-5;0.039951554345951164;0.077609837815971;0;0.1104677480523057;0.03695659355141514;0.06935456533069605;0.10218610168069625;8563.815529490623;3.7245665500000004e-5;0.045009958256278126;0.055459000764907194;3679.080974;4533.1780445;5222092234.528598;8696699957.101173;4.162014347332443;0.3189650086151132;74.491331;2000000
little;200064;0;1799936;1295675;64;2;800;918;15.266361;22.782638;8.056742;28.689881;53.3;158.82;218.161179057;96;70060;5602046811;9013684628;7365345680;NA;NA;NA;NA;NA;14038316415.758728;16379030308;8189.515154000001;0.09384707202948658;0.21874007308899568;3.8650523509487082;-6.998001433917295e-5;0.04219575551967555;0.09109010632697899;0;0.131507728020227;0.03693022761806296;0.069977440835206;0.10443030285442063;9167.533878598311;3.7397811e-5;0.042201285030617326;0.051645786998869264;3682.67284;4506.842314;5369944601.962434;8668371813.796293;4.207898050276625;0.3428456993279166;74.795622;2000000
little;200064;0;1799936;1295788;64;2;900;871.2;14.510236;21.85004;7.59018;31.832994;50.24;149.26;205.437583959;96;70036;5890139155;8994148985;7332759123;NA;NA;NA;NA;NA;14122709318.646763;16326908108;8163.454054;0.08830423654373468;0.2255038459063492;3.8718161237660618;-5.380350454399496e-5;0.04412398540754369;0.10575538062884975;0;0.15495214354912312;0.036946404127858136;0.07063087347686034;0.10635853274228878;9735.316982695571;3.7891725000000004e-5;0.03965929690008766;0.04864493964364702;3666.3795615;4497.0744925;5453733815.779245;8668975502.867517;4.240704077662191;0.3688879538961304;75.78345;2000000
little;200064;0;1799936;1295577;64;2;1000;838.8;13.856155;21.163084;7.220402;35.318796;48.46;141.27;195.341352302;96;70056;10735206202;8880188727;7370854279;NA;NA;NA;NA;NA;14155169583.244875;16251043006;8125.521503;0.08319305059829676;0.25066884789348487;3.8969811257531974;-3.7209706406540755e-5;0.046104438500070004;0.12161019232567949;0;0.18080552624309026;0.03696299792599559;0.07093303510348502;0.10833898583481509;10238.487531856425;3.87792185e-5;0.03773319981733604;0.04545985078096073;3685.4271395;4440.0943635;5584173685.075973;8570995898.168902;4.294021670860584;0.39704054510738596;77.558437;2000000
little;200064;0;1799936;1294918;64;2;1100;795.6;12.938548;20.139488;6.705974;43.066513;43.58;128.91;181.339769015;94;70120;10783369458;9194376123;7346543242;NA;NA;NA;NA;NA;14595272947.13602;16540919365;8270.4596825;0.08292278910691361;0.2841519599161888;3.9304642377759014;-2.0045826608180994e-5;0.04882486400890843;0.1670773891313475;0;0.23749072381600772;0.03698016180579395;0.07134975449830729;0.11105941134365352;11029.020334941337;4.14252615e-5;0.03682962491251993;0.04609316419439368;3673.271621;4597.1880615;5687927478.42699;8907345468.709032;4.387344289239664;0.45688005146376254;82.85052300000001;2000000
little;200064;0;1799936;1296169;64;2;1200;792;12.927765;20.110821;6.68546;42.978145;44.44;128.88;180.862387028;95;70064;6375577867;13252365930;7335730074;NA;NA;NA;NA;NA;18647571554.46103;20588096004;10294.048002;0.0948607775885646;0.27544182842768716;3.9217541062873997;-3.586081680360259e-5;0.04895950097164251;0.15477821726700391;0;0.23762898248902567;0.03696434681559853;0.07147846057123311;0.1111940483063876;11058.131172903144;4.13510955e-5;0.0337997772530427;0.0610610003355219;3667.865037;6626.182965;5681480662.569076;12966090891.891954;4.379019944469645;0.4572658381822449;82.702191;2000000
little;200064;0;1799936;1295014;64;2;1300;781.2;12.743928;19.771025;6.513721;48.46564;42.31;124.41;176.18929948;94;69992;3599245234;9339951615;7388349620;NA;NA;NA;NA;NA;14837915682.722883;16728301235;8364.1506175;0.0730346511672451;0.2909625058381793;3.937274783697892;-3.019288562461364e-5;0.04998012778089266;0.17856946566185455;0;0.2750770911913498;0.03697001474677752;0.07233088523316718;0.11221467511563775;11351.4271632996;4.3747157e-5;0.03225704329554703;0.04077760787169807;3694.17481;4669.9758075;5776842386.491606;9061073296.231277;4.433867449984824;0.49659266628693227;87.494314;2000000
little;200064;0;1799936;1295157;64;2;1400;781.2;12.61874;19.581139;6.437977;55.007502;41.39;122.28;173.829511458;93;70120;10716364696;935078e4;7346952042;NA;NA;NA;NA;NA;14832665332.560621;16697732042;8348.866021;0.06861292630079772;0.30902669900972635;3.955338976869439;3.594892123069682e-5;0.05041110664979779;0.20506121237275982;0;0.3164451279798407;0.03703615655363283;0.0725926218980883;0.11264565398454288;11505.526209128373;4.6822679000000004e-5;0.030189481884442936;0.038423444416354785;3673.476021;4675.39;5757028499.886162;9075636832.67446;4.494058537285543;0.5387195604161047;93.645358;2000000
little;200064;0;1799936;573454;256;1;200;3272.4;53.575467;70.366965;30.506685;27.826715;147.02;664.19;826.522995461;97;266548;8019368421;5948588542;3795442749;NA;NA;NA;NA;NA;876028898.9384975;9744031291;4872.0156455;0.058945917684753504;0.09239092213590006;3.7387031999956126;-9.054490367835927e-5;0.02290157759636132;0.02031640050528096;0;0.033667200008729845;0.03690966272872377;0.06482029815772741;0.08513612493110641;2419.7753855408264;9.1137916e-5;0.022960297353149018;0.03598562033160448;1897.7213745;2974.294271;-3764311389.1769485;4640340288.115446;3.9592364858219002;0.22053328582628745;182.275832;2000000
little;200064;0;1799936;573119;256;1;300;2332.8;39.074962;52.658649;21.445283;26.575887;103.35;472.32;580.597792938;98;266676;9272322629;7409948305;3752381209;NA;NA;NA;NA;NA;4932929188.933353;11162329514;5581.1647570000005;0.06408526780369617;0.13090707377187005;3.7772193516315826;-6.365144695678199e-5;0.02846274714433198;0.03095995519048952;0;0.04577331730029147;0.03693655618544535;0.06730125824672688;0.09069729447907707;3444.7254611137887;6.987739050000001e-5;0.0215432051507454;0.04254206265295077;1876.1906045;3704.9741525;-1558029501.7526379;6490958690.685991;4.0179277778431235;0.2407084262115408;139.754781;2000000
little;200064;0;1799936;572824;256;1;400;1944;32.265103;44.536157;17.296721;26.821529;83.47;384.68;468.447221294;99;266668;11020825320;10486684092;3728545556;NA;NA;NA;NA;NA;9189124988.113651;14215229648;7107.614824;0.07586356051346095;0.24543989213731;3.8917521699970226;-7.668623287079152e-5;0.032837330510910596;0.03976089078702204;0;0.057256245273289104;0.03692352139953134;0.06887670912183777;0.09507187784565568;4269.4244070342975;6.0459755000000004e-5;0.019898429249407077;0.05596513126405387;1864.272778;5243.342046;-556085167.0927;9745210155.206352;4.149880523637337;0.2581283536403139;120.91951;2000000
little;200064;0;1799936;573013;256;1;500;1677.6;28.095238;39.58939;14.829781;26.946717;72.15;327.03;401.599857746;99;266612;11142848821;5254845720;3763549619;NA;NA;NA;NA;NA;4709515224.712687;9018395339;4509.1976695;0.04491234329422431;0.2584173771786644;3.904729655038377;-7.344903434655659e-5;0.03634464595032604;0.045701646039015865;0;0.0670984226718601;0.036926758598055574;0.06995828673268456;0.09857919328507113;4980.081445310025;5.4730563000000006e-5;0.018742783626085512;0.0261695596681388;1881.7748095;2627.42286;90335197.67195797;4619180027.040729;4.1772923163260485;0.27256266128767137;109.46112600000001;2000000
little;200064;0;1799936;572736;256;1;600;1508.4;25.166996;36.067031;13.175511;30.789147;64.41;287.31;356.636054541;98;266600;9635439089;4685844205;3683051868;NA;NA;NA;NA;NA;4542445505.824951;8368896073;4184.4480365;0.03911034777349787;0.288234712365258;3.9345469902249706;-5.635175401308423e-5;0.038896649415452296;0.05981449241234306;0;0.08633212096187651;0.03694385587838905;0.07056772774247569;0.10113119675019738;5607.957957515127;5.2599342499999996e-5;0.017212000025909627;0.021898347747588243;1841.525934;2342.9221025;421096781.5166974;4121348724.3082533;4.229521891557909;0.29497490133293863;105.198685;2000000
little;200064;0;1799936;572815;256;1;700;1396.8;23.214221;33.906486;12.105627;34.568194;58.22;262.84;327.823944669;97;266604;7275682053;4349948135;3719741747;NA;NA;NA;NA;NA;4552372709.380688;8069689882;4034.844941;0.035165608218450786;0.29789464486990225;3.944206922729615;-7.298740685420663e-5;0.04119440150007838;0.07258952446799447;0;0.10544743470432917;0.036927220225547924;0.07081307322880007;0.10342894883482347;6100.835623887622;5.189726400000001e-5;0.01620966640125684;0.018955941817193945;1859.8708735;2174.9740675;721315283.4716754;3831057425.909012;4.260823599723115;0.31661667699350066;103.79452800000001;2000000
little;200064;0;1799936;573084;256;1;800;1314;22.124349;32.186203;11.274284;38.307528;54.57;242.6;305.134294883;97;266532;8579915621;4024925056;3680305462;NA;NA;NA;NA;NA;4431357108.811684;7705230518;3852.615259;0.03156491521607919;0.31950754735528264;3.965819825214995;-5.1610935583812356e-5;0.0432475421574944;0.08512555271357684;0;0.12554317440682486;0.03694859669681832;0.0725069235776441;0.10548208949223949;6554.491034076898;5.194618199999999e-5;0.015076580720839524;0.016488334495239662;1840.152731;2012.462528;889408824.992507;3541948283.8191767;4.306300609388522;0.34048078417352673;103.89236399999999;2000000
little;200064;0;1799936;573889;256;1;900;1260;21.237776;31.065297;10.690424;42.706466;52.31;225.68;288.987331178;96;266536;5263973925;3690673696;3644611376;NA;NA;NA;NA;NA;4234657069.832216;7335285072;3667.642536;0.02820302437980068;0.34798059406212234;3.994292871921835;-7.499486953020662e-6;0.04526254215138716;0.09858295401719754;0;0.1477797169374709;0.03699270814544911;0.0734903357646454;0.10749708948613225;6920.718606754814;5.2849981499999997e-5;0.014012960980151925;0.014190063399648756;1822.305688;1845.336848;1001402191.5597315;3233254878.2724843;4.360052722255533;0.3657598503336977;105.699963;2000000
little;200064;0;1799936;572217;256;1;1000;1209.6;20.473235;30.151898;10.248584;47.484913;49.22;208.81;276.669635435;93;266552;4502130589;3691381188;3694393314;NA;NA;NA;NA;NA;4417306592.06617;7385774502;3692.887251;0.026695284035732913;0.3340355050422623;3.980347782901975;4.246958039151594e-5;0.046747047094990606;0.11243504006757962;0;0.1716303739849904;0.03704267721279365;0.07399885053453915;0.10898159442973569;7228.838093690533;5.4179315000000006e-5;0.013353085560659405;0.013342198475073508;1847.196657;1845.690594;1163847360.8035412;3253459231.2626286;4.372001279064034;0.3916534961620589;108.35863;2000000
